"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
114366,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",11,"Ti<U+1EC1>n Giang",104,"Gò Công Tây","","Go Cong Tay","Huy<U+1EC7>n","District"
114367,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",11,"Ti<U+1EC1>n Giang",105,"Go Cong","","","Thi xa","Township"
114368,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",11,"Ti<U+1EC1>n Giang",106,"M<U+1EF9> Tho","","My Tho City","Than Pho","City"
114369,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",11,"Ti<U+1EC1>n Giang",107,"Tân Phu<U+1EDB>c","","Tan Phuoc","Huy<U+1EC7>n","District"
114370,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",11,"Ti<U+1EC1>n Giang",108,"Tân Phú Ðông","","","Huy<U+1EC7>n","District"
114371,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",12,"Trà Vinh",109,"C<U+1EA7>u Kè","","Cau Ke","Huy<U+1EC7>n","District"
114372,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",12,"Trà Vinh",110,"C<U+1EA7>u Ngang","","Cau Ngang","Huy<U+1EC7>n","District"
114373,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",12,"Trà Vinh",111,"Càng Long","","Cang Long","Huy<U+1EC7>n","District"
114374,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",12,"Trà Vinh",112,"Châu Thành","","Chau Thanh","Huy<U+1EC7>n","District"
114375,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",12,"Trà Vinh",113,"Duyên H<U+1EA3>i","","Duyen Hai","Huy<U+1EC7>n","District"
114376,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",12,"Trà Vinh",114,"Ti<U+1EC3>u C<U+1EA7>n","","Tieu Can","Huy<U+1EC7>n","District"
114377,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",12,"Trà Vinh",115,"Trà Cú","","Tra Cu","Huy<U+1EC7>n","District"
114378,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",12,"Trà Vinh",116,"Trà Vinh","","Tra Vinh","Thi xa","Township"
114379,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",13,"Vinh Long",117,"Bình Minh","","Binh Minh","Huy<U+1EC7>n","District"
114380,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",13,"Vinh Long",118,"Bình Tân","","","Huy<U+1EC7>n","District"
114381,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",13,"Vinh Long",119,"Long H<U+1ED3>","","Long Ho","Huy<U+1EC7>n","District"
114382,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",13,"Vinh Long",120,"Mang Thít","","Mang Thit","Huy<U+1EC7>n","District"
114383,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",13,"Vinh Long",121,"Tam Bình","","Tam Binh","Huy<U+1EC7>n","District"
114384,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",13,"Vinh Long",122,"Trà Ôn","","Tra on","Huy<U+1EC7>n","District"
114385,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",13,"Vinh Long",123,"Vung Liêm","","Vung Liem","Huy<U+1EC7>n","District"
114386,247,"VNM","Vietnam",1,"d<U+1ED3>ng b<U+1EB1>ng sông C<U+1EED>u Long",13,"Vinh Long",124,"Vinh Long","","Vinh Long","Thi xa","Township"
114387,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",14,"B<U+1EAF>c Ninh",125,"B<U+1EAF>c Ninh","","Bac Ninh","Thi xa","Township"
114388,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",14,"B<U+1EAF>c Ninh",126,"Gia Bình","","Gia Binh","Huy<U+1EC7>n","District"
114389,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",14,"B<U+1EAF>c Ninh",127,"Luong Tài","","Luong Tai","Huy<U+1EC7>n","District"
114390,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",14,"B<U+1EAF>c Ninh",128,"Qu<U+1EBF> Võ","","Que Vo","Huy<U+1EC7>n","District"
114391,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",14,"B<U+1EAF>c Ninh",129,"T<U+1EEB> Son","","Tu Son","Huy<U+1EC7>n","District"
114392,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",14,"B<U+1EAF>c Ninh",130,"Thu<U+1EAD>n Thành","","Thuan Thanh","Huy<U+1EC7>n","District"
114393,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",14,"B<U+1EAF>c Ninh",131,"Tiên Du","","Tien Du","Huy<U+1EC7>n","District"
114394,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",14,"B<U+1EAF>c Ninh",132,"Yên Phong","","Yen Phong","Huy<U+1EC7>n","District"
114395,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",133,"Bình Giang","","Binh Giang","Huy<U+1EC7>n","District"
114396,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",134,"C<U+1EA9>m Giàng","","Cam Giang","Huy<U+1EC7>n","District"
114397,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",135,"Chí Linh","","Chi Linh","Huy<U+1EC7>n","District"
114398,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",136,"Gia L<U+1ED9>c","","Gia Loc","Huy<U+1EC7>n","District"
114399,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",137,"H<U+1EA3>i Duong","","Hai Duong","Than Pho","City"
114400,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",138,"Kim Thành","","Kim Thanh","Huy<U+1EC7>n","District"
114401,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",139,"Kinh Môn","","Kinh Mon","Huy<U+1EC7>n","District"
114402,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",140,"Nam Sách","","Nam Sach","Huy<U+1EC7>n","District"
114403,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",141,"Ninh Giang","","Ninh Giang","Huy<U+1EC7>n","District"
114404,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",142,"T<U+1EE9> K<U+1EF3>","","Tu Ky","Huy<U+1EC7>n","District"
114405,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",143,"Thanh Hà","","Thanh Ha","Huy<U+1EC7>n","District"
114406,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",15,"H<U+1EA3>i Duong",144,"Thanh Mi<U+1EC7>n","","Thanh Mien","Huy<U+1EC7>n","District"
114407,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",145,"Ð<U+1ED3> Son","","Do Son","Thi xa","Township"
114408,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",146,"An Duong","","An Duong","Huy<U+1EC7>n","District"
114409,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",147,"An Lão","","An Lao","Huy<U+1EC7>n","District"
114410,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",148,"Bach Long Vi","","","Island","Island"
114411,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",149,"Cát H<U+1EA3>i","","Cat Hai","Huy<U+1EC7>n","District"
114412,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",150,"H<U+1EA3>i An","","Hai An","Qu<U+1EAD>n","Urban District"
114413,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",151,"H<U+1ED3>ng Bàng","","Hong Bang","Huy<U+1EC7>n","District"
114414,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",152,"Ki<U+1EBF>n An","","Kien An","Huy<U+1EC7>n","District"
114415,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",153,"Ki<U+1EBF>n Th<U+1EE5>y","","Kien Thuy","Huy<U+1EC7>n","District"
114416,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",154,"Lê Chân","","Le Chan","Huy<U+1EC7>n","District"
114417,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",155,"Ngô Quy<U+1EC1>n","","Ngo Quyen","Huy<U+1EC7>n","District"
114418,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",156,"Th<U+1EE7>y Nguyên","","Thuy Nguyen","Huy<U+1EC7>n","District"
114419,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",157,"Tiên Lãng","","Tien Lang","Huy<U+1EC7>n","District"
114420,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",16,"H<U+1EA3>i Phòng",158,"Vinh B<U+1EA3>o","","Vinh Bao","Huy<U+1EC7>n","District"
114421,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",17,"Hung Yên",159,"Ân Thi","","","Huy<U+1EC7>n","District"
114422,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",17,"Hung Yên",160,"Hung Yên","","Hung Yen","Thi xa","Township"
114423,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",17,"Hung Yên",161,"Khoái Châu","","Khoai Chau","Huy<U+1EC7>n","District"
114424,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",17,"Hung Yên",162,"Kim Ð<U+1ED9>ng","","Kim Dong","Huy<U+1EC7>n","District"
114425,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",17,"Hung Yên",163,"M<U+1EF9> Hào","","My Hao","Huy<U+1EC7>n","District"
114426,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",17,"Hung Yên",164,"Phù C<U+1EEB>","","Phu Cu","Huy<U+1EC7>n","District"
114427,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",17,"Hung Yên",165,"Tiên L<U+1EEF>","","Tien Lu","Huy<U+1EC7>n","District"
114428,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",17,"Hung Yên",166,"Van Giang","","Van Giang","Huy<U+1EC7>n","District"
114429,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",17,"Hung Yên",167,"Van Lâm","","Van Lam","Huy<U+1EC7>n","District"
114430,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",17,"Hung Yên",168,"Yên M<U+1EF9>","","Yen My","Huy<U+1EC7>n","District"
114431,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",169,"Ð<U+1ED1>ng Ða","","Dong Da","Qu<U+1EAD>n","Urban District"
114432,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",170,"Ðông Anh","","Dong Anh","Huy<U+1EC7>n","District"
114433,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",171,"Ba Ðình","","Ba Dinh","Huy<U+1EC7>n","District"
114434,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",172,"C<U+1EA7>u Gi<U+1EA5>y","","Cau Giay","Huy<U+1EC7>n","District"
114435,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",173,"Gia Lâm","","Gia Lam","Huy<U+1EC7>n","District"
114436,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",174,"Hai Bà Trung","","Hai Ba Trung","Huy<U+1EC7>n","District"
114437,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",175,"Hoàn Ki<U+1EBF>m","","Hoan Kiem","Huy<U+1EC7>n","District"
114438,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",176,"Hoàng Mai","","Hoang Mai","Qu<U+1EAD>n","Urban District"
114439,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",177,"Long Biên","","Long Bien","Qu<U+1EAD>n","Urban District"
114440,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",178,"Sóc Son","","Soc Son","Huy<U+1EC7>n","District"
114441,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",179,"T<U+1EEB> Liêm","","Tu Liem","Huy<U+1EC7>n","District"
114442,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",180,"Tây H<U+1ED3>","","Tay Ho","Huy<U+1EC7>n","District"
114443,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",181,"Thanh Trì","","Thanh Tri","Huy<U+1EC7>n","District"
114444,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",18,"Hà N<U+1ED9>i",182,"Thanh Xuân","","Thanh Xuan","Huy<U+1EC7>n","District"
114445,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",19,"Hà Nam",183,"Bình L<U+1EE5>c","","Binh Luc","Huy<U+1EC7>n","District"
114446,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",19,"Hà Nam",184,"Duy Tiên","","Duy Tien","Huy<U+1EC7>n","District"
114447,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",19,"Hà Nam",185,"Kim B<U+1EA3>ng","","Kim Bang","Huy<U+1EC7>n","District"
114448,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",19,"Hà Nam",186,"Lý Nhân","","Ly Nhan","Huy<U+1EC7>n","District"
114449,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",19,"Hà Nam",187,"Ph<U+1EE7> Lý","","Phu Ly","Thi xa","Township"
114450,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",19,"Hà Nam",188,"Thanh Liêm","","Thanh Liem","Huy<U+1EC7>n","District"
114451,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",189,"Ðan Phu<U+1EE3>ng","","Dan Phuong","Huy<U+1EC7>n","District"
114452,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",190,"<U+1EE8>ng Hoà","","Ung Hoa","Huy<U+1EC7>n","District"
114453,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",191,"Ba Vi","","","Huy<U+1EC7>n","District"
114454,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",192,"Chuong M<U+1EF9>","","Chuong My","Huy<U+1EC7>n","District"
114455,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",193,"Hà Ðông","","Ha Dong","Thi xa","Township"
114456,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",194,"Hoài Ð<U+1EE9>c","","Hoai Duc","Huy<U+1EC7>n","District"
114457,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",195,"M<U+1EF9> Ð<U+1EE9>c","","My Duc","Huy<U+1EC7>n","District"
114458,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",196,"Phú Xuyên","","Phu Xuyen","Huy<U+1EC7>n","District"
114459,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",197,"Phúc Th<U+1ECD>","","Phuc Tho","Huy<U+1EC7>n","District"
114460,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",198,"Qu<U+1ED1>c Oai","","Quoc Oai","Huy<U+1EC7>n","District"
114461,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",199,"Son Tây","","Son Tay","Thi xa","Township"
114462,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",200,"Thu<U+1EDD>ng Tín","","Thuong Tin","Huy<U+1EC7>n","District"
114463,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",201,"Th<U+1EA1>ch Th<U+1EA5>t","","Thach That","Huy<U+1EC7>n","District"
114464,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",20,"Hà Tây",202,"Thanh Oai","","","Huy<U+1EC7>n","District"
114465,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",21,"Nam Ð<U+1ECB>nh",203,"Giao Th<U+1EE7>y","","Giao Thuy","Huy<U+1EC7>n","District"
114466,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",21,"Nam Ð<U+1ECB>nh",204,"H<U+1EA3>i H<U+1EAD>u","","Hai Hau","Huy<U+1EC7>n","District"
114467,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",21,"Nam Ð<U+1ECB>nh",205,"M<U+1EF9> L<U+1ED9>c","","My Loc","Huy<U+1EC7>n","District"
114468,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",21,"Nam Ð<U+1ECB>nh",206,"Nam Ð<U+1ECB>nh","","Nam Dinh","Huy<U+1EC7>n","District"
114469,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",21,"Nam Ð<U+1ECB>nh",207,"Nam Tr<U+1EF1>c","","Nam Truc","Huy<U+1EC7>n","District"
114470,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",21,"Nam Ð<U+1ECB>nh",208,"Nghia Hung","","Nghia Hung","Huy<U+1EC7>n","District"
114471,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",21,"Nam Ð<U+1ECB>nh",209,"Tr<U+1EF1>c Ninh","","Truc Ninh","Huy<U+1EC7>n","District"
114472,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",21,"Nam Ð<U+1ECB>nh",210,"V<U+1EE5> B<U+1EA3>n","","Vu Ban","Huy<U+1EC7>n","District"
114473,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",21,"Nam Ð<U+1ECB>nh",211,"Xuân Tru<U+1EDD>ng","","Xuan Truong","Huy<U+1EC7>n","District"
114474,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",21,"Nam Ð<U+1ECB>nh",212,"Ý Yên","","Y Yen","Huy<U+1EC7>n","District"
114475,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",22,"Ninh Bình",213,"Gia Vi<U+1EC5>n","","Gia Vien","Huy<U+1EC7>n","District"
114476,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",22,"Ninh Bình",214,"Hoa Lu","","Hoa Lu","Huy<U+1EC7>n","District"
114477,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",22,"Ninh Bình",215,"Kim Son","","Kim Son","Huy<U+1EC7>n","District"
114478,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",22,"Ninh Bình",216,"Nho Quan","","Nho Quan","Huy<U+1EC7>n","District"
114479,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",22,"Ninh Bình",217,"Ninh Bình","","","Thi xa","Township"
114480,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",22,"Ninh Bình",218,"Tam Ði<U+1EC7>p","","Tam Diep","Thi xa","Township"
114481,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",22,"Ninh Bình",219,"Yên Khánh","","Yen Khanh","Huy<U+1EC7>n","District"
114482,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",22,"Ninh Bình",220,"Yên Mô","","Yen Mo","Huy<U+1EC7>n","District"
114483,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",23,"Thái Bình",221,"Ðông Hung","","Dong Hung","Huy<U+1EC7>n","District"
114484,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",23,"Thái Bình",222,"Hung Hà","","Hung Ha","Huy<U+1EC7>n","District"
114485,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",23,"Thái Bình",223,"Ki<U+1EBF>n Xuong","","Kien Xuong","Huy<U+1EC7>n","District"
114486,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",23,"Thái Bình",224,"Qu<U+1EF3>nh Ph<U+1EE5>","","Quynh Phu","Huy<U+1EC7>n","District"
114487,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",23,"Thái Bình",225,"Thái Bình","","Thai Binh","Thi xa","Township"
114488,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",23,"Thái Bình",226,"Thái Th<U+1EE5>y","","Thai Thuy","Huy<U+1EC7>n","District"
114489,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",23,"Thái Bình",227,"Ti<U+1EC1>n H<U+1EA3>i","","Tien Hai","Huy<U+1EC7>n","District"
114490,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",23,"Thái Bình",228,"Vu Thu","","Vu Thu","Huy<U+1EC7>n","District"
114491,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",24,"Vinh Phúc",229,"Bình Xuyên","","Binh Xuyen","Huy<U+1EC7>n","District"
